"","Block","Subplot","LegacySpp","year","planting","weeding","original_legacy_cover","new_legacy_cover","exotic_grass_other","exotic_forb_other","native_grass_other","native_forb_other","bare_ground","litter","exotic_other_total","exotic_total","species","cover","life_form","native_status"
"3383",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"GAIARI",0,"forb","native"
"3384",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"LINLEW",0,"forb","native"
"3385",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"PENSTR",0,"forb","native"
"3386",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"BOUGRA",0,"grass","native"
"3387",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"ELYELY",0,"grass","native"
"3388",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"KOEMAC",0,"grass","native"
"3389",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"PSESPE",0,"grass","native"
"3390",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"BROTEC",5,"grass","exotic"
"3391",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"CENSTO",0,"forb","exotic"
"3392",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"EUPESU",0,"forb","exotic"
"3393",4,"A","EUPESU",2024,"T","C",0,5,0,15,0,0,10,80,15,20,"POTREC",0,"forb","exotic"
"3394",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"ACHMIL",0,"forb","native"
"3395",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"ERISPE",0,"forb","native"
"3396",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"GAIARI",0,"forb","native"
"3397",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"LINLEW",0,"forb","native"
"3398",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"PENSTR",40,"forb","native"
"3399",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"BOUGRA",10,"grass","native"
"3400",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"ELYELY",0,"grass","native"
"3401",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"KOEMAC",0,"grass","native"
"3402",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"PSESPE",15,"grass","native"
"3403",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"BROTEC",0,"grass","exotic"
"3404",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"CENSTO",0,"forb","exotic"
"3405",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"EUPESU",0,"forb","exotic"
"3406",4,"B","EUPESU",2024,"T","W",0,0,0,0,0,0,40,1,0,0,"POTREC",0,"forb","exotic"
"3407",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"ACHMIL",0,"forb","native"
"3408",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"ERISPE",0,"forb","native"
"3409",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"GAIARI",0,"forb","native"
"3410",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"LINLEW",0,"forb","native"
"3411",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"PENSTR",1,"forb","native"
"3412",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"BOUGRA",0,"grass","native"
"3413",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"ELYELY",0,"grass","native"
"3414",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"KOEMAC",0,"grass","native"
"3415",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"PSESPE",1,"grass","native"
"3416",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"BROTEC",5,"grass","exotic"
"3417",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"CENSTO",0,"forb","exotic"
"3418",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"EUPESU",10,"forb","exotic"
"3419",4,"C","EUPESU",2024,"S","C",10,5,0,35,0,25,5,30,35,50,"POTREC",0,"forb","exotic"
"3420",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"ACHMIL",0.1,"forb","native"
"3421",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"ERISPE",0,"forb","native"
"3422",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"GAIARI",0,"forb","native"
"3423",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"LINLEW",0,"forb","native"
"3424",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"PENSTR",1,"forb","native"
"3425",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"BOUGRA",15,"grass","native"
"3426",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"ELYELY",0,"grass","native"
"3427",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"KOEMAC",0,"grass","native"
"3428",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"PSESPE",15,"grass","native"
"3429",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"BROTEC",0,"grass","exotic"
"3430",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"CENSTO",0,"forb","exotic"
"3431",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"EUPESU",0,"forb","exotic"
"3432",4,"D","EUPESU",2024,"S","W",0,0,0,0,0,0,70,1,0,0,"POTREC",0,"forb","exotic"
"3433",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"ACHMIL",0,"forb","native"
"3434",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"ERISPE",0,"forb","native"
"3435",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"GAIARI",0,"forb","native"
"3436",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"LINLEW",0,"forb","native"
"3437",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"PENSTR",10,"forb","native"
"3438",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"BOUGRA",0,"grass","native"
"3439",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"ELYELY",0,"grass","native"
"3440",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"KOEMAC",0,"grass","native"
"3441",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"PSESPE",1,"grass","native"
"3442",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"BROTEC",0.1,"grass","exotic"
"3443",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"CENSTO",15,"forb","exotic"
"3444",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"EUPESU",1,"forb","exotic"
"3445",4,"A","Native",2024,"S","C",0,16.1,0.1,60,0,0,5,20,60.1,76.2,"POTREC",0,"forb","exotic"
"3446",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"ACHMIL",1,"forb","native"
"3447",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"ERISPE",0,"forb","native"
"3448",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"GAIARI",1,"forb","native"
"3449",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"LINLEW",0,"forb","native"
"3450",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"PENSTR",85,"forb","native"
"3451",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"BOUGRA",0,"grass","native"
"3452",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"ELYELY",0,"grass","native"
"3453",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"KOEMAC",0,"grass","native"
"3454",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"PSESPE",5,"grass","native"
"3455",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"BROTEC",0,"grass","exotic"
"3456",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"CENSTO",0,"forb","exotic"
"3457",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"EUPESU",0,"forb","exotic"
"3458",4,"B","Native",2024,"S","W",0,0,0,0,0,0,15,1,0,0,"POTREC",0,"forb","exotic"
"3459",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"ACHMIL",0,"forb","native"
"3460",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"ERISPE",0,"forb","native"
"3461",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"GAIARI",0,"forb","native"
"3462",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"LINLEW",0,"forb","native"
"3463",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"PENSTR",1,"forb","native"
"3464",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"BOUGRA",0,"grass","native"
"3465",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"ELYELY",0,"grass","native"
"3466",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"KOEMAC",0,"grass","native"
"3467",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"PSESPE",1,"grass","native"
"3468",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"BROTEC",0,"grass","exotic"
"3469",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"CENSTO",0,"forb","exotic"
"3470",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"EUPESU",1,"forb","exotic"
"3471",4,"C","Native",2024,"T","C",0,1,0.1,70,0,0,10,30,70.1,71.1,"POTREC",0,"forb","exotic"
"3472",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"ACHMIL",0,"forb","native"
"3473",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"ERISPE",5,"forb","native"
"3474",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"GAIARI",0,"forb","native"
"3475",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"LINLEW",0.1,"forb","native"
"3476",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"PENSTR",85,"forb","native"
"3477",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"BOUGRA",0,"grass","native"
"3478",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"ELYELY",0,"grass","native"
"3479",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"KOEMAC",0,"grass","native"
"3480",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"PSESPE",1,"grass","native"
"3481",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"BROTEC",0,"grass","exotic"
"3482",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"CENSTO",0,"forb","exotic"
"3483",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"EUPESU",0,"forb","exotic"
"3484",4,"D","Native",2024,"T","W",0,0,0,0,0,0,10,5,0,0,"POTREC",0,"forb","exotic"
"3485",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"ACHMIL",0,"forb","native"
"3486",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"ERISPE",0,"forb","native"
"3487",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"GAIARI",0,"forb","native"
"3488",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"LINLEW",0,"forb","native"
"3489",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"PENSTR",0,"forb","native"
"3490",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"BOUGRA",0,"grass","native"
"3491",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"ELYELY",0,"grass","native"
"3492",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"KOEMAC",0,"grass","native"
"3493",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"PSESPE",1,"grass","native"
"3494",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"BROTEC",30,"grass","exotic"
"3495",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"CENSTO",1,"forb","exotic"
"3496",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"EUPESU",5,"forb","exotic"
"3497",4,"A","CENSTO",2024,"S","C",1,35,1,25,0,1,5,40,26,62,"POTREC",0,"forb","exotic"
"3498",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"ACHMIL",0,"forb","native"
"3499",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"ERISPE",0,"forb","native"
"3500",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"GAIARI",30,"forb","native"
"3501",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"LINLEW",0,"forb","native"
"3502",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"PENSTR",0.1,"forb","native"
"3503",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"BOUGRA",0,"grass","native"
"3504",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"ELYELY",10,"grass","native"
"3505",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"KOEMAC",0,"grass","native"
"3506",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"PSESPE",10,"grass","native"
"3507",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"BROTEC",0,"grass","exotic"
"3508",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"CENSTO",0,"forb","exotic"
"3509",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"EUPESU",0,"forb","exotic"
"3510",4,"B","CENSTO",2024,"S","W",0,0,0,0,0,0,55,5,0,0,"POTREC",0,"forb","exotic"
"3511",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"ACHMIL",0,"forb","native"
"3512",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"ERISPE",0,"forb","native"
"3513",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"GAIARI",0,"forb","native"
"3514",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"LINLEW",0,"forb","native"
"3515",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"PENSTR",0,"forb","native"
"3516",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"BOUGRA",0,"grass","native"
"3517",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"ELYELY",0,"grass","native"
"3518",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"KOEMAC",0,"grass","native"
"3519",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"PSESPE",0,"grass","native"
"3520",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"BROTEC",5,"grass","exotic"
"3521",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"CENSTO",1,"forb","exotic"
"3522",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"EUPESU",0,"forb","exotic"
"3523",4,"C","CENSTO",2024,"T","C",1,5,35,10,0,1,10,55,45,51,"POTREC",0,"forb","exotic"
"3524",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"ACHMIL",0.1,"forb","native"
"3525",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"ERISPE",0,"forb","native"
"3526",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"GAIARI",0,"forb","native"
"3527",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"LINLEW",0,"forb","native"
"3528",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"PENSTR",50,"forb","native"
"3529",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"BOUGRA",5,"grass","native"
"3530",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"ELYELY",0,"grass","native"
"3531",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"KOEMAC",5,"grass","native"
"3532",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"PSESPE",15,"grass","native"
"3533",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"BROTEC",0,"grass","exotic"
"3534",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"CENSTO",0,"forb","exotic"
"3535",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"EUPESU",0,"forb","exotic"
"3536",4,"D","CENSTO",2024,"T","W",0,0,0,0,0,0,20,10,0,0,"POTREC",0,"forb","exotic"
"3537",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"ACHMIL",0,"forb","native"
"3538",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"ERISPE",0,"forb","native"
"3539",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"GAIARI",0,"forb","native"
"3540",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"LINLEW",0,"forb","native"
"3541",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"PENSTR",1,"forb","native"
"3542",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"BOUGRA",0,"grass","native"
"3543",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"ELYELY",0,"grass","native"
"3544",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"KOEMAC",0,"grass","native"
"3545",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"PSESPE",0,"grass","native"
"3546",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"BROTEC",0,"grass","exotic"
"3547",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"CENSTO",0,"forb","exotic"
"3548",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"EUPESU",0,"forb","exotic"
"3549",4,"A","POTREC",2024,"S","W",0,0,0,0,0,0,95,5,0,0,"POTREC",0,"forb","exotic"
"3550",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"ACHMIL",0,"forb","native"
"3551",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"ERISPE",0,"forb","native"
"3552",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"GAIARI",0,"forb","native"
"3553",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"LINLEW",0,"forb","native"
"3554",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"PENSTR",0,"forb","native"
"3555",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"BOUGRA",0,"grass","native"
"3556",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"ELYELY",0,"grass","native"
"3557",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"KOEMAC",0,"grass","native"
"3558",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"PSESPE",0,"grass","native"
"3559",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"BROTEC",5,"grass","exotic"
"3560",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"CENSTO",0,"forb","exotic"
"3561",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"EUPESU",0,"forb","exotic"
"3562",4,"B","POTREC",2024,"S","C",0,5,1,60,0,0.1,10,40,61,66,"POTREC",0,"forb","exotic"
"3563",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"ACHMIL",0.1,"forb","native"
"3564",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"ERISPE",0,"forb","native"
"3565",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"GAIARI",0,"forb","native"
"3566",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"LINLEW",0,"forb","native"
"3567",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"PENSTR",20,"forb","native"
"3568",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"BOUGRA",10,"grass","native"
"3569",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"ELYELY",0,"grass","native"
"3570",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"KOEMAC",15,"grass","native"
"3571",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"PSESPE",1,"grass","native"
"3572",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"BROTEC",0,"grass","exotic"
"3573",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"CENSTO",0,"forb","exotic"
"3574",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"EUPESU",0,"forb","exotic"
"3575",4,"C","POTREC",2024,"T","W",0,0,0,0,0,0,55,5,0,0,"POTREC",0,"forb","exotic"
"3576",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"ACHMIL",0,"forb","native"
"3577",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"ERISPE",0,"forb","native"
"3578",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"GAIARI",0,"forb","native"
"3579",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"LINLEW",0,"forb","native"
"3580",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"PENSTR",0,"forb","native"
"3581",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"BOUGRA",0,"grass","native"
"3582",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"ELYELY",0,"grass","native"
"3583",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"KOEMAC",0,"grass","native"
"3584",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"PSESPE",0,"grass","native"
"3585",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"BROTEC",1,"grass","exotic"
"3586",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"CENSTO",0,"forb","exotic"
"3587",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"EUPESU",0,"forb","exotic"
"3588",4,"D","POTREC",2024,"T","C",1,1,0,25,0,0,5,75,25,27,"POTREC",1,"forb","exotic"
"3589",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"ACHMIL",0,"forb","native"
"3590",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"ERISPE",0,"forb","native"
"3591",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"GAIARI",0,"forb","native"
"3592",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"LINLEW",0,"forb","native"
"3593",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"PENSTR",0,"forb","native"
"3594",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"BOUGRA",0,"grass","native"
"3595",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"ELYELY",0,"grass","native"
"3596",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"KOEMAC",0,"grass","native"
"3597",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"PSESPE",1,"grass","native"
"3598",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"BROTEC",85,"grass","exotic"
"3599",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"CENSTO",0,"forb","exotic"
"3600",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"EUPESU",10,"forb","exotic"
"3601",4,"A","BROTEC",2024,"S","C",85,10,1,0.1,0,0.1,1,25,1.1,96.1,"POTREC",0,"forb","exotic"
"3602",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"ACHMIL",1,"forb","native"
"3603",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"ERISPE",0,"forb","native"
"3604",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"GAIARI",0,"forb","native"
"3605",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"LINLEW",0,"forb","native"
"3606",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"PENSTR",0.1,"forb","native"
"3607",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"BOUGRA",0,"grass","native"
"3608",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"ELYELY",0,"grass","native"
"3609",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"KOEMAC",0,"grass","native"
"3610",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"PSESPE",20,"grass","native"
"3611",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"BROTEC",0,"grass","exotic"
"3612",4,"B","BROTEC",2024,"S","W",0,0,0,0,0,0,80,1,0,0,"CENSTO",0,"forb","exotic"
